order_id,order_number,product_key,customer_key,order_date,shipping_date,due_date,sales_amount,quantity,price
357,SO54636,289,846,3/18/2013,3/25/2013,3/30/2013,5,1,5
358,SO54636,284,846,3/18/2013,3/25/2013,3/30/2013,35,1,35
359,SO54636,259,846,3/18/2013,3/25/2013,3/30/2013,2,1,2
360,SO54637,174,1532,3/18/2013,3/25/2013,3/30/2013,22,1,22
361,SO54638,174,2071,3/18/2013,3/25/2013,3/30/2013,22,1,22
362,SO54638,244,2071,3/18/2013,3/25/2013,3/30/2013,35,1,35
363,SO54639,138,9665,3/18/2013,3/25/2013,3/30/2013,1701,1,1701
364,SO54639,286,9665,3/18/2013,3/25/2013,3/30/2013,25,1,25
365,SO54639,290,9665,3/18/2013,3/25/2013,3/30/2013,4,1,4
366,SO54639,245,9665,3/18/2013,3/25/2013,3/30/2013,35,1,35
367,SO54640,135,1766,3/18/2013,3/25/2013,3/30/2013,1701,1,1701
368,SO54640,250,1766,3/18/2013,3/25/2013,3/30/2013,50,1,50
369,SO54641,106,2067,3/18/2013,3/25/2013,3/30/2013,540,1,540
370,SO54641,295,2067,3/18/2013,3/25/2013,3/30/2013,5,1,5
371,SO54641,104,2067,3/18/2013,3/25/2013,3/30/2013,10,1,10
372,SO54641,245,2067,3/18/2013,3/25/2013,3/30/2013,35,1,35
373,SO54642,114,8022,3/18/2013,3/25/2013,3/30/2013,565,1,565
374,SO54642,104,8022,3/18/2013,3/25/2013,3/30/2013,10,1,10
375,SO54642,295,8022,3/18/2013,3/25/2013,3/30/2013,5,1,5
376,SO54642,245,8022,3/18/2013,3/25/2013,3/30/2013,35,1,35
377,SO54643,117,2891,3/18/2013,3/25/2013,3/30/2013,769,1,769
378,SO54643,174,2891,3/18/2013,3/25/2013,3/30/2013,22,1,22
379,SO54643,280,2891,3/18/2013,3/25/2013,3/30/2013,9,1,9
380,SO54644,120,1170,3/18/2013,3/25/2013,3/30/2013,2295,1,2295
381,SO54644,284,1170,3/18/2013,3/25/2013,3/30/2013,35,1,35
382,SO54644,289,1170,3/18/2013,3/25/2013,3/30/2013,5,1,5
383,SO54644,244,1170,3/18/2013,3/25/2013,3/30/2013,35,1,35
384,SO54645,122,1173,3/18/2013,3/25/2013,3/30/2013,2295,1,2295
385,SO54645,174,1173,3/18/2013,3/25/2013,3/30/2013,22,1,22
386,SO54645,244,1173,3/18/2013,3/25/2013,3/30/2013,35,1,35
387,SO54646,122,1185,3/18/2013,3/25/2013,3/30/2013,2295,1,2295
388,SO54646,259,1185,3/18/2013,3/25/2013,3/30/2013,2,1,2
389,SO54647,122,1113,3/18/2013,3/25/2013,3/30/2013,2295,1,2295
390,SO54647,174,1113,3/18/2013,3/25/2013,3/30/2013,22,1,22
391,SO54647,246,1113,3/18/2013,3/25/2013,3/30/2013,35,1,35
392,SO54648,124,889,3/18/2013,3/25/2013,3/30/2013,2320,1,2320
393,SO54648,174,889,3/18/2013,3/25/2013,3/30/2013,22,1,22
394,SO54648,246,889,3/18/2013,3/25/2013,3/30/2013,35,1,35
395,SO54649,141,7694,3/18/2013,3/25/2013,3/30/2013,2443,1,2443
396,SO54650,159,17936,3/18/2013,3/25/2013,3/30/2013,2384,1,2384
397,SO54650,245,17936,3/18/2013,3/25/2013,3/30/2013,35,1,35
398,SO54651,154,14205,3/18/2013,3/25/2013,3/30/2013,1215,1,1215
399,SO54651,244,14205,3/18/2013,3/25/2013,3/30/2013,35,1,35
400,SO54652,126,11043,3/18/2013,3/25/2013,3/30/2013,540,1,540
401,SO54653,133,8550,3/18/2013,3/25/2013,3/30/2013,1120,1,1120
402,SO54653,278,8550,3/18/2013,3/25/2013,3/30/2013,54,1,54
403,SO54653,166,8550,3/18/2013,3/25/2013,3/30/2013,9,1,9
404,SO54654,134,3736,3/18/2013,3/25/2013,3/30/2013,1120,1,1120
405,SO54654,244,3736,3/18/2013,3/25/2013,3/30/2013,35,1,35
406,SO54655,133,2149,3/18/2013,3/25/2013,3/30/2013,1120,1,1120
407,SO54655,105,2149,3/18/2013,3/25/2013,3/30/2013,9,1,9
408,SO54655,168,2149,3/18/2013,3/25/2013,3/30/2013,8,1,8
409,SO54656,165,4115,3/18/2013,3/25/2013,3/30/2013,2384,1,2384
410,SO54656,291,4115,3/18/2013,3/25/2013,3/30/2013,5,1,5
411,SO54656,288,4115,3/18/2013,3/25/2013,3/30/2013,29,1,29
412,SO54656,259,4115,3/18/2013,3/25/2013,3/30/2013,2,1,2
413,SO54657,140,7488,3/19/2013,3/26/2013,3/31/2013,2443,1,2443
414,SO54658,143,7494,3/19/2013,3/26/2013,3/31/2013,2443,1,2443
415,SO54658,168,7494,3/19/2013,3/26/2013,3/31/2013,8,1,8
416,SO54659,123,1806,3/19/2013,3/26/2013,3/31/2013,2320,1,2320
417,SO54659,284,1806,3/19/2013,3/26/2013,3/31/2013,35,1,35
418,SO54660,123,1317,3/19/2013,3/26/2013,3/31/2013,2320,1,2320
419,SO54660,104,1317,3/19/2013,3/26/2013,3/31/2013,10,1,10
420,SO54660,295,1317,3/19/2013,3/26/2013,3/31/2013,5,1,5
421,SO54660,166,1317,3/19/2013,3/26/2013,3/31/2013,9,1,9
422,SO54661,105,177,3/19/2013,3/26/2013,3/31/2013,9,1,9
423,SO54661,295,177,3/19/2013,3/26/2013,3/31/2013,5,1,5
424,SO54662,168,301,3/19/2013,3/26/2013,3/31/2013,8,1,8
425,SO54663,235,17591,3/19/2013,3/26/2013,3/31/2013,24,1,24
426,SO54663,245,17591,3/19/2013,3/26/2013,3/31/2013,35,1,35
427,SO54664,289,2047,3/19/2013,3/26/2013,3/31/2013,5,1,5
428,SO54664,282,2047,3/19/2013,3/26/2013,3/31/2013,25,1,25
429,SO54665,174,5489,3/19/2013,3/26/2013,3/31/2013,22,1,22
430,SO54665,244,5489,3/19/2013,3/26/2013,3/31/2013,35,1,35
431,SO54665,276,5489,3/19/2013,3/26/2013,3/31/2013,54,1,54
432,SO54665,166,5489,3/19/2013,3/26/2013,3/31/2013,9,1,9
433,SO54666,174,7705,3/19/2013,3/26/2013,3/31/2013,22,1,22
434,SO54666,166,7705,3/19/2013,3/26/2013,3/31/2013,9,1,9
435,SO54667,166,6079,3/19/2013,3/26/2013,3/31/2013,9,1,9
436,SO54667,277,6079,3/19/2013,3/26/2013,3/31/2013,54,1,54
437,SO54668,244,4140,3/19/2013,3/26/2013,3/31/2013,35,1,35
438,SO54669,287,7288,3/19/2013,3/26/2013,3/31/2013,33,1,33
439,SO54669,259,7288,3/19/2013,3/26/2013,3/31/2013,2,1,2
440,SO54670,108,3953,3/19/2013,3/26/2013,3/31/2013,540,1,540
441,SO54670,244,3953,3/19/2013,3/26/2013,3/31/2013,35,1,35
442,SO54671,140,5409,3/19/2013,3/26/2013,3/31/2013,2443,1,2443
443,SO54671,105,5409,3/19/2013,3/26/2013,3/31/2013,9,1,9
444,SO54671,295,5409,3/19/2013,3/26/2013,3/31/2013,5,1,5
445,SO54671,277,5409,3/19/2013,3/26/2013,3/31/2013,54,1,54
446,SO54672,140,9053,3/19/2013,3/26/2013,3/31/2013,2443,1,2443
447,SO54672,287,9053,3/19/2013,3/26/2013,3/31/2013,33,1,33
448,SO54672,290,9053,3/19/2013,3/26/2013,3/31/2013,4,1,4
449,SO54672,245,9053,3/19/2013,3/26/2013,3/31/2013,35,1,35
450,SO54673,121,610,3/19/2013,3/26/2013,3/31/2013,2295,1,2295
451,SO54673,284,610,3/19/2013,3/26/2013,3/31/2013,35,1,35
452,SO54673,289,610,3/19/2013,3/26/2013,3/31/2013,5,1,5
453,SO54673,246,610,3/19/2013,3/26/2013,3/31/2013,35,1,35
454,SO54674,276,212,3/19/2013,3/26/2013,3/31/2013,54,1,54
455,SO54675,248,521,3/19/2013,3/26/2013,3/31/2013,50,1,50
456,SO54675,233,521,3/19/2013,3/26/2013,3/31/2013,24,1,24
457,SO54676,291,18003,3/19/2013,3/26/2013,3/31/2013,5,1,5
458,SO54676,247,18003,3/19/2013,3/26/2013,3/31/2013,55,1,55
459,SO54676,168,18003,3/19/2013,3/26/2013,3/31/2013,8,1,8
460,SO54677,282,15054,3/19/2013,3/26/2013,3/31/2013,25,1,25
461,SO54677,259,15054,3/19/2013,3/26/2013,3/31/2013,2,1,2
462,SO54678,288,1929,3/19/2013,3/26/2013,3/31/2013,29,1,29
463,SO54678,291,1929,3/19/2013,3/26/2013,3/31/2013,5,1,5
464,SO54679,282,14254,3/19/2013,3/26/2013,3/31/2013,25,1,25
465,SO54679,289,14254,3/19/2013,3/26/2013,3/31/2013,5,1,5
466,SO54679,280,14254,3/19/2013,3/26/2013,3/31/2013,9,1,9
467,SO54679,244,14254,3/19/2013,3/26/2013,3/31/2013,35,1,35
468,SO54680,290,12796,3/19/2013,3/26/2013,3/31/2013,4,1,4
469,SO54680,287,12796,3/19/2013,3/26/2013,3/31/2013,33,1,33
470,SO54680,244,12796,3/19/2013,3/26/2013,3/31/2013,35,1,35
471,SO54681,283,12723,3/19/2013,3/26/2013,3/31/2013,30,1,30
472,SO54681,259,12723,3/19/2013,3/26/2013,3/31/2013,2,1,2
473,SO54682,166,7392,3/19/2013,3/26/2013,3/31/2013,9,1,9
474,SO54682,273,7392,3/19/2013,3/26/2013,3/31/2013,70,1,70
475,SO54683,295,14266,3/19/2013,3/26/2013,3/31/2013,5,1,5
476,SO54683,251,14266,3/19/2013,3/26/2013,3/31/2013,50,1,50
477,SO54684,295,6170,3/19/2013,3/26/2013,3/31/2013,5,1,5
478,SO54685,174,2990,3/19/2013,3/26/2013,3/31/2013,22,1,22
479,SO54685,234,2990,3/19/2013,3/26/2013,3/31/2013,24,1,24
480,SO54686,287,3206,3/19/2013,3/26/2013,3/31/2013,33,1,33
481,SO54687,287,1869,3/19/2013,3/26/2013,3/31/2013,33,1,33
482,SO54688,289,6843,3/19/2013,3/26/2013,3/31/2013,5,1,5
483,SO54688,283,6843,3/19/2013,3/26/2013,3/31/2013,30,1,30
484,SO54688,259,6843,3/19/2013,3/26/2013,3/31/2013,2,1,2
485,SO54689,285,17897,3/19/2013,3/26/2013,3/31/2013,21,1,21
486,SO54690,290,16842,3/19/2013,3/26/2013,3/31/2013,4,1,4
487,SO54690,285,16842,3/19/2013,3/26/2013,3/31/2013,21,1,21
488,SO54690,244,16842,3/19/2013,3/26/2013,3/31/2013,35,1,35
489,SO54691,295,11570,3/19/2013,3/26/2013,3/31/2013,5,1,5
490,SO54691,246,11570,3/19/2013,3/26/2013,3/31/2013,35,1,35
491,SO54691,166,11570,3/19/2013,3/26/2013,3/31/2013,9,1,9
492,SO54692,288,12919,3/19/2013,3/26/2013,3/31/2013,29,1,29
493,SO54692,291,12919,3/19/2013,3/26/2013,3/31/2013,5,1,5
494,SO54692,244,12919,3/19/2013,3/26/2013,3/31/2013,35,1,35
495,SO54693,291,6102,3/19/2013,3/26/2013,3/31/2013,5,1,5
496,SO54693,247,6102,3/19/2013,3/26/2013,3/31/2013,55,1,55
497,SO54693,245,6102,3/19/2013,3/26/2013,3/31/2013,35,1,35
498,SO54694,289,141,3/19/2013,3/26/2013,3/31/2013,5,1,5
499,SO54694,284,141,3/19/2013,3/26/2013,3/31/2013,35,1,35
500,SO54695,284,4479,3/19/2013,3/26/2013,3/31/2013,35,1,35
501,SO54695,289,4479,3/19/2013,3/26/2013,3/31/2013,5,1,5
502,SO54695,246,4479,3/19/2013,3/26/2013,3/31/2013,35,1,35
503,SO54695,275,4479,3/19/2013,3/26/2013,3/31/2013,54,1,54
504,SO54696,284,1138,3/19/2013,3/26/2013,3/31/2013,35,1,35
505,SO54696,289,1138,3/19/2013,3/26/2013,3/31/2013,5,1,5
506,SO54696,259,1138,3/19/2013,3/26/2013,3/31/2013,2,1,2
507,SO54697,174,1908,3/19/2013,3/26/2013,3/31/2013,22,1,22
508,SO54697,260,1908,3/19/2013,3/26/2013,3/31/2013,120,1,120
509,SO54698,251,1467,3/19/2013,3/26/2013,3/31/2013,50,1,50
510,SO54698,166,1467,3/19/2013,3/26/2013,3/31/2013,9,1,9
511,SO54699,244,431,3/19/2013,3/26/2013,3/31/2013,35,1,35
512,SO54699,248,431,3/19/2013,3/26/2013,3/31/2013,50,1,50
513,SO54700,135,5896,3/19/2013,3/26/2013,3/31/2013,1701,1,1701
514,SO54700,245,5896,3/19/2013,3/26/2013,3/31/2013,35,1,35
515,SO54700,233,5896,3/19/2013,3/26/2013,3/31/2013,24,1,24
516,SO54701,140,5364,3/19/2013,3/26/2013,3/31/2013,2443,1,2443
517,SO54701,105,5364,3/19/2013,3/26/2013,3/31/2013,9,1,9
518,SO54701,295,5364,3/19/2013,3/26/2013,3/31/2013,5,1,5
519,SO54701,234,5364,3/19/2013,3/26/2013,3/31/2013,24,1,24
520,SO54702,116,3108,3/19/2013,3/26/2013,3/31/2013,769,1,769
521,SO54702,104,3108,3/19/2013,3/26/2013,3/31/2013,10,1,10
522,SO54702,295,3108,3/19/2013,3/26/2013,3/31/2013,5,1,5
523,SO54702,245,3108,3/19/2013,3/26/2013,3/31/2013,35,1,35
524,SO54703,122,1144,3/19/2013,3/26/2013,3/31/2013,2295,1,2295
525,SO54703,260,1144,3/19/2013,3/26/2013,3/31/2013,120,1,120
526,SO54704,138,7723,3/19/2013,3/26/2013,3/31/2013,1701,1,1701
527,SO54704,275,7723,3/19/2013,3/26/2013,3/31/2013,54,1,54
528,SO54705,165,8,3/19/2013,3/26/2013,3/31/2013,2384,1,2384
529,SO54705,246,8,3/19/2013,3/26/2013,3/31/2013,35,1,35
530,SO54706,159,12,3/19/2013,3/26/2013,3/31/2013,2384,1,2384
531,SO54706,276,12,3/19/2013,3/26/2013,3/31/2013,54,1,54
532,SO54707,155,12268,3/19/2013,3/26/2013,3/31/2013,1215,1,1215
533,SO54707,105,12268,3/19/2013,3/26/2013,3/31/2013,9,1,9
534,SO54707,295,12268,3/19/2013,3/26/2013,3/31/2013,5,1,5
535,SO54707,247,12268,3/19/2013,3/26/2013,3/31/2013,55,1,55
536,SO54708,166,14340,3/19/2013,3/26/2013,3/31/2013,9,1,9
537,SO54708,157,14340,3/19/2013,3/26/2013,3/31/2013,1215,1,1215
538,SO54709,166,18257,3/19/2013,3/26/2013,3/31/2013,9,1,9
539,SO54709,164,18257,3/19/2013,3/26/2013,3/31/2013,2384,1,2384
540,SO54710,132,8548,3/19/2013,3/26/2013,3/31/2013,1120,1,1120
541,SO54710,245,8548,3/19/2013,3/26/2013,3/31/2013,35,1,35
542,SO54710,235,8548,3/19/2013,3/26/2013,3/31/2013,24,1,24
543,SO54711,133,7572,3/19/2013,3/26/2013,3/31/2013,1120,1,1120
544,SO54712,129,11479,3/19/2013,3/26/2013,3/31/2013,540,1,540
545,SO54712,105,11479,3/19/2013,3/26/2013,3/31/2013,9,1,9
546,SO54712,295,11479,3/19/2013,3/26/2013,3/31/2013,5,1,5
547,SO54713,127,14740,3/19/2013,3/26/2013,3/31/2013,540,1,540
548,SO54714,163,4101,3/19/2013,3/26/2013,3/31/2013,2384,1,2384
549,SO54714,246,4101,3/19/2013,3/26/2013,3/31/2013,35,1,35
550,SO54715,165,13111,3/19/2013,3/26/2013,3/31/2013,2384,1,2384
551,SO54715,166,13111,3/19/2013,3/26/2013,3/31/2013,9,1,9
552,SO54716,134,13905,3/20/2013,3/27/2013,4/1/2013,1120,1,1120
553,SO54716,290,13905,3/20/2013,3/27/2013,4/1/2013,4,1,4
554,SO54716,286,13905,3/20/2013,3/27/2013,4/1/2013,25,1,25
555,SO54716,248,13905,3/20/2013,3/27/2013,4/1/2013,50,1,50
556,SO54717,282,2628,3/20/2013,3/27/2013,4/1/2013,25,1,25
557,SO54717,259,2628,3/20/2013,3/27/2013,4/1/2013,2,1,2
558,SO54718,283,4022,3/20/2013,3/27/2013,4/1/2013,30,1,30
559,SO54719,295,13590,3/20/2013,3/27/2013,4/1/2013,5,1,5
560,SO54719,247,13590,3/20/2013,3/27/2013,4/1/2013,55,1,55
561,SO54719,166,13590,3/20/2013,3/27/2013,4/1/2013,9,1,9
562,SO54720,295,11946,3/20/2013,3/27/2013,4/1/2013,5,1,5
563,SO54720,168,11946,3/20/2013,3/27/2013,4/1/2013,8,1,8
564,SO54721,244,6307,3/20/2013,3/27/2013,4/1/2013,35,1,35
565,SO54722,166,7191,3/20/2013,3/27/2013,4/1/2013,9,1,9
566,SO54723,166,4265,3/20/2013,3/27/2013,4/1/2013,9,1,9
567,SO54724,121,572,3/20/2013,3/27/2013,4/1/2013,2295,1,2295
568,SO54724,174,572,3/20/2013,3/27/2013,4/1/2013,22,1,22
569,SO54724,259,572,3/20/2013,3/27/2013,4/1/2013,2,1,2
570,SO54725,290,16376,3/20/2013,3/27/2013,4/1/2013,4,1,4
571,SO54725,259,16376,3/20/2013,3/27/2013,4/1/2013,2,1,2
572,SO54726,285,16510,3/20/2013,3/27/2013,4/1/2013,21,1,21
573,SO54726,290,16510,3/20/2013,3/27/2013,4/1/2013,4,1,4
574,SO54726,246,16510,3/20/2013,3/27/2013,4/1/2013,35,1,35
575,SO54727,289,15473,3/20/2013,3/27/2013,4/1/2013,5,1,5
576,SO54727,282,15473,3/20/2013,3/27/2013,4/1/2013,25,1,25
577,SO54727,246,15473,3/20/2013,3/27/2013,4/1/2013,35,1,35
578,SO54727,250,15473,3/20/2013,3/27/2013,4/1/2013,50,1,50
579,SO54728,291,16056,3/20/2013,3/27/2013,4/1/2013,5,1,5
580,SO54728,288,16056,3/20/2013,3/27/2013,4/1/2013,29,1,29
581,SO54729,289,870,3/20/2013,3/27/2013,4/1/2013,5,1,5
582,SO54729,283,870,3/20/2013,3/27/2013,4/1/2013,30,1,30
583,SO54729,259,870,3/20/2013,3/27/2013,4/1/2013,2,1,2
584,SO54730,283,12406,3/20/2013,3/27/2013,4/1/2013,30,1,30
585,SO54730,289,12406,3/20/2013,3/27/2013,4/1/2013,5,1,5
586,SO54730,245,12406,3/20/2013,3/27/2013,4/1/2013,35,1,35
587,SO54731,283,5006,3/20/2013,3/27/2013,4/1/2013,30,1,30
588,SO54731,259,5006,3/20/2013,3/27/2013,4/1/2013,2,1,2
589,SO54732,289,4944,3/20/2013,3/27/2013,4/1/2013,5,1,5
590,SO54732,283,4944,3/20/2013,3/27/2013,4/1/2013,30,1,30
591,SO54732,260,4944,3/20/2013,3/27/2013,4/1/2013,120,1,120
592,SO54733,104,6027,3/20/2013,3/27/2013,4/1/2013,10,1,10
593,SO54733,295,6027,3/20/2013,3/27/2013,4/1/2013,5,1,5
594,SO54733,249,6027,3/20/2013,3/27/2013,4/1/2013,50,1,50
595,SO54733,234,6027,3/20/2013,3/27/2013,4/1/2013,24,1,24
596,SO54734,272,10241,3/20/2013,3/27/2013,4/1/2013,70,1,70
597,SO54734,251,10241,3/20/2013,3/27/2013,4/1/2013,50,1,50
598,SO54735,295,3724,3/20/2013,3/27/2013,4/1/2013,5,1,5
599,SO54735,104,3724,3/20/2013,3/27/2013,4/1/2013,10,1,10
600,SO54736,104,11024,3/20/2013,3/27/2013,4/1/2013,10,1,10
601,SO54736,295,11024,3/20/2013,3/27/2013,4/1/2013,5,1,5
602,SO54736,247,11024,3/20/2013,3/27/2013,4/1/2013,55,1,55
603,SO54736,279,11024,3/20/2013,3/27/2013,4/1/2013,9,1,9
604,SO54737,295,6261,3/20/2013,3/27/2013,4/1/2013,5,1,5
605,SO54737,246,6261,3/20/2013,3/27/2013,4/1/2013,35,1,35
606,SO54738,289,6486,3/20/2013,3/27/2013,4/1/2013,5,1,5
607,SO54738,174,6486,3/20/2013,3/27/2013,4/1/2013,22,1,22
608,SO54738,248,6486,3/20/2013,3/27/2013,4/1/2013,50,1,50
609,SO54739,289,16197,3/20/2013,3/27/2013,4/1/2013,5,1,5
610,SO54739,292,16197,3/20/2013,3/27/2013,4/1/2013,64,1,64
611,SO54740,289,4282,3/20/2013,3/27/2013,4/1/2013,5,1,5
612,SO54740,244,4282,3/20/2013,3/27/2013,4/1/2013,35,1,35
613,SO54741,289,5356,3/20/2013,3/27/2013,4/1/2013,5,1,5
614,SO54741,246,5356,3/20/2013,3/27/2013,4/1/2013,35,1,35
615,SO54741,251,5356,3/20/2013,3/27/2013,4/1/2013,50,1,50
616,SO54742,174,3352,3/20/2013,3/27/2013,4/1/2013,22,1,22
617,SO54742,245,3352,3/20/2013,3/27/2013,4/1/2013,35,1,35
618,SO54743,274,3554,3/20/2013,3/27/2013,4/1/2013,70,1,70
619,SO54743,280,3554,3/20/2013,3/27/2013,4/1/2013,9,1,9
620,SO54744,289,5438,3/20/2013,3/27/2013,4/1/2013,5,1,5
621,SO54744,244,5438,3/20/2013,3/27/2013,4/1/2013,35,1,35
622,SO54745,174,2833,3/20/2013,3/27/2013,4/1/2013,22,1,22
623,SO54745,259,2833,3/20/2013,3/27/2013,4/1/2013,2,1,2
624,SO54746,282,6786,3/20/2013,3/27/2013,4/1/2013,25,1,25
625,SO54746,259,6786,3/20/2013,3/27/2013,4/1/2013,2,1,2
626,SO54747,273,17445,3/20/2013,3/27/2013,4/1/2013,70,1,70
627,SO54747,275,17445,3/20/2013,3/27/2013,4/1/2013,54,1,54
628,SO54748,287,3531,3/20/2013,3/27/2013,4/1/2013,33,1,33
629,SO54748,290,3531,3/20/2013,3/27/2013,4/1/2013,4,1,4
630,SO54749,290,14687,3/20/2013,3/27/2013,4/1/2013,4,1,4
631,SO54749,259,14687,3/20/2013,3/27/2013,4/1/2013,2,1,2
632,SO54750,282,4453,3/20/2013,3/27/2013,4/1/2013,25,1,25
633,SO54751,295,1490,3/20/2013,3/27/2013,4/1/2013,5,1,5
634,SO54751,244,1490,3/20/2013,3/27/2013,4/1/2013,35,1,35
635,SO54752,285,11528,3/20/2013,3/27/2013,4/1/2013,21,1,21
636,SO54752,277,11528,3/20/2013,3/27/2013,4/1/2013,54,1,54
637,SO54753,290,13568,3/20/2013,3/27/2013,4/1/2013,4,1,4
638,SO54753,259,13568,3/20/2013,3/27/2013,4/1/2013,2,1,2
639,SO54754,284,305,3/20/2013,3/27/2013,4/1/2013,35,1,35
640,SO54754,174,305,3/20/2013,3/27/2013,4/1/2013,22,1,22
641,SO54754,247,305,3/20/2013,3/27/2013,4/1/2013,55,1,55
642,SO54754,168,305,3/20/2013,3/27/2013,4/1/2013,8,1,8
643,SO54755,174,2267,3/20/2013,3/27/2013,4/1/2013,22,1,22
644,SO54755,168,2267,3/20/2013,3/27/2013,4/1/2013,8,1,8
645,SO54756,119,2928,3/20/2013,3/27/2013,4/1/2013,769,1,769
646,SO54756,272,2928,3/20/2013,3/27/2013,4/1/2013,70,1,70
647,SO54757,120,1018,3/20/2013,3/27/2013,4/1/2013,2295,1,2295
648,SO54757,104,1018,3/20/2013,3/27/2013,4/1/2013,10,1,10
649,SO54757,244,1018,3/20/2013,3/27/2013,4/1/2013,35,1,35
650,SO54758,154,15931,3/20/2013,3/27/2013,4/1/2013,1215,1,1215
651,SO54758,295,15931,3/20/2013,3/27/2013,4/1/2013,5,1,5
652,SO54758,105,15931,3/20/2013,3/27/2013,4/1/2013,9,1,9
653,SO54758,246,15931,3/20/2013,3/27/2013,4/1/2013,35,1,35
654,SO54759,118,5702,3/20/2013,3/27/2013,4/1/2013,769,1,769
655,SO54759,280,5702,3/20/2013,3/27/2013,4/1/2013,9,1,9
656,SO54759,273,5702,3/20/2013,3/27/2013,4/1/2013,70,1,70
657,SO54760,142,5742,3/20/2013,3/27/2013,4/1/2013,2443,1,2443
658,SO54760,244,5742,3/20/2013,3/27/2013,4/1/2013,35,1,35
659,SO54761,142,7732,3/20/2013,3/27/2013,4/1/2013,2443,1,2443
660,SO54761,168,7732,3/20/2013,3/27/2013,4/1/2013,8,1,8
661,SO54761,235,7732,3/20/2013,3/27/2013,4/1/2013,24,1,24
662,SO54762,141,7719,3/20/2013,3/27/2013,4/1/2013,2443,1,2443
663,SO54762,105,7719,3/20/2013,3/27/2013,4/1/2013,9,1,9
664,SO54762,295,7719,3/20/2013,3/27/2013,4/1/2013,5,1,5
665,SO54763,128,11544,3/20/2013,3/27/2013,4/1/2013,540,1,540
666,SO54763,295,11544,3/20/2013,3/27/2013,4/1/2013,5,1,5
667,SO54763,166,11544,3/20/2013,3/27/2013,4/1/2013,9,1,9
668,SO54763,105,11544,3/20/2013,3/27/2013,4/1/2013,9,1,9
669,SO54764,129,13961,3/20/2013,3/27/2013,4/1/2013,540,1,540
670,SO54764,290,13961,3/20/2013,3/27/2013,4/1/2013,4,1,4
671,SO54764,285,13961,3/20/2013,3/27/2013,4/1/2013,21,1,21
672,SO54765,130,8726,3/20/2013,3/27/2013,4/1/2013,1120,1,1120
673,SO54765,234,8726,3/20/2013,3/27/2013,4/1/2013,24,1,24
674,SO54765,246,8726,3/20/2013,3/27/2013,4/1/2013,35,1,35
675,SO54766,133,8538,3/20/2013,3/27/2013,4/1/2013,1120,1,1120
676,SO54766,246,8538,3/20/2013,3/27/2013,4/1/2013,35,1,35
677,SO54767,129,10065,3/20/2013,3/27/2013,4/1/2013,540,1,540
678,SO54767,105,10065,3/20/2013,3/27/2013,4/1/2013,9,1,9
679,SO54767,295,10065,3/20/2013,3/27/2013,4/1/2013,5,1,5
680,SO54768,127,14728,3/20/2013,3/27/2013,4/1/2013,540,1,540
681,SO54769,145,2969,3/20/2013,3/27/2013,4/1/2013,742,1,742
682,SO54769,105,2969,3/20/2013,3/27/2013,4/1/2013,9,1,9
683,SO54769,295,2969,3/20/2013,3/27/2013,4/1/2013,5,1,5
684,SO54769,245,2969,3/20/2013,3/27/2013,4/1/2013,35,1,35
685,SO54770,121,1755,3/21/2013,3/28/2013,4/2/2013,2295,1,2295
686,SO54770,174,1755,3/21/2013,3/28/2013,4/2/2013,22,1,22
687,SO54771,286,3124,3/21/2013,3/28/2013,4/2/2013,25,1,25
688,SO54771,290,3124,3/21/2013,3/28/2013,4/2/2013,4,1,4
689,SO54772,287,5614,3/21/2013,3/28/2013,4/2/2013,33,1,33
690,SO54772,259,5614,3/21/2013,3/28/2013,4/2/2013,2,1,2
691,SO54773,234,4149,3/21/2013,3/28/2013,4/2/2013,24,1,24
692,SO54773,245,4149,3/21/2013,3/28/2013,4/2/2013,35,1,35
693,SO54774,135,12764,3/21/2013,3/28/2013,4/2/2013,1701,1,1701
694,SO54774,244,12764,3/21/2013,3/28/2013,4/2/2013,35,1,35
695,SO54775,276,719,3/21/2013,3/28/2013,4/2/2013,54,1,54
696,SO54775,166,719,3/21/2013,3/28/2013,4/2/2013,9,1,9
697,SO54776,286,17807,3/21/2013,3/28/2013,4/2/2013,25,1,25
698,SO54776,290,17807,3/21/2013,3/28/2013,4/2/2013,4,1,4
699,SO54776,244,17807,3/21/2013,3/28/2013,4/2/2013,35,1,35
700,SO54777,288,15265,3/21/2013,3/28/2013,4/2/2013,29,1,29
701,SO54777,259,15265,3/21/2013,3/28/2013,4/2/2013,2,1,2
702,SO54778,282,15518,3/21/2013,3/28/2013,4/2/2013,25,1,25
703,SO54779,285,16754,3/21/2013,3/28/2013,4/2/2013,21,1,21
704,SO54779,290,16754,3/21/2013,3/28/2013,4/2/2013,4,1,4
705,SO54780,290,13425,3/21/2013,3/28/2013,4/2/2013,4,1,4
706,SO54780,287,13425,3/21/2013,3/28/2013,4/2/2013,33,1,33
707,SO54780,281,13425,3/21/2013,3/28/2013,4/2/2013,159,1,159
708,SO54780,276,13425,3/21/2013,3/28/2013,4/2/2013,54,1,54
709,SO54781,283,12154,3/21/2013,3/28/2013,4/2/2013,30,1,30
710,SO54781,289,12154,3/21/2013,3/28/2013,4/2/2013,5,1,5
711,SO54782,283,11884,3/21/2013,3/28/2013,4/2/2013,30,1,30
712,SO54783,283,6484,3/21/2013,3/28/2013,4/2/2013,30,1,30
